Date,Carbon Monoxide AQI Value,Main Pollutant,Site Name,Site ID,Source,Nitrogen Dioxide AQI Value,Main Pollutant,Site Name,Site ID,Source,Ozone AQI Value,Main Pollutant,Site Name,Site ID,Source,PM2.5 AQI Value,Main Pollutant,Site Name,Site ID,Source,Sulfur Dioxide AQI Value,Main Pollutant,Site Name,Site ID,Source,PM10 AQI Value,Main Pollutant,Site Name,Site ID,Source
1/18/2018,8,,Elizabeth,34-039-0003,AQS,76,,Fort Lee Near Road,34-003-0010,AQS,31,,Chester,34-027-3001,AQS,58,,Jersey City Firehouse,34-017-1003,AQS,3,,PFIZER LAB SITE,36-005-0133,AQS,,,,,
1/19/2018,11,,Jersey City,34-017-1002,AQS,53,,Fort Lee Near Road,34-003-0010,AQS,33,,Chester,34-027-3001,AQS,72,,Jersey City Firehouse,34-017-1003,AQS,6,,PFIZER LAB SITE,36-005-0133,AQS,,,,,
1/20/2018,13,,Jersey City,34-017-1002,AQS,45,,Jersey City,34-017-1002,AQS,39,,MT NINHAM,36-079-0005,AQS,56,,PS 19,36-061-0128,AQS,4,,QUEENS COLLEGE 2,36-081-0124,AQS,21,,Jersey City Firehouse,34-017-1003,AQS
1/21/2018,10,,Newark Firehouse,34-013-0003,AQS,51,,PFIZER LAB SITE,36-005-0133,AQS,40,,Chester,34-027-3001,AQS,67,,HOLTSVILLE,36-103-0009,AQS,6,,PFIZER LAB SITE,36-005-0133,AQS,,,,,
1/22/2018,16,,Elizabeth,34-039-0003,AQS,52,,Jersey City,34-017-1002,AQS,31,,WHITE PLAINS,36-119-2004,AQS,96,,Fort Lee Near Road,34-003-0010,AQS,6,,Elizabeth,34-039-0003,AQS,,,,,
1/23/2018,10,,Newark Firehouse,34-013-0003,AQS,45,,Newark Firehouse,34-013-0003,AQS,36,,MT NINHAM,36-079-0005,AQS,51,,Newark Firehouse,34-013-0003,AQS,4,,Elizabeth,34-039-0003,AQS,12,,Newark Firehouse,34-013-0003,AQS
1/24/2018,5,,PFIZER LAB SITE,36-005-0133,AQS,26,,Fort Lee Near Road,34-003-0010,AQS,33,,VALLEY CENTRAL HIGH SCHOOL,36-071-5001,AQS,39,,Intermediate School 143,36-061-0115,AQS,3,,QUEENS COLLEGE 2,36-081-0124,AQS,,,,,
1/25/2018,7,,Elizabeth,34-039-0003,AQS,39,,Fort Lee Near Road,34-003-0010,AQS,37,,MT NINHAM,36-079-0005,AQS,36,,Intermediate School 143,36-061-0115,AQS,3,,QUEENS COLLEGE 2,36-081-0124,AQS,,,,,
1/26/2018,13,,Elizabeth,34-039-0003,AQS,54,,Elizabeth Lab,34-039-0004,AQS,34,,MT NINHAM,36-079-0005,AQS,53,,Elizabeth Lab,34-039-0004,AQS,4,,IS 52,36-005-0110,AQS,16,,Jersey City Firehouse,34-017-1003,AQS
1/27/2018,20,,Fort Lee Near Road,34-003-0010,AQS,39,,Bayonne,34-017-0006,AQS,39,,HOLTSVILLE,36-103-0009,AQS,52,,Fort Lee Near Road,34-003-0010,AQS,1,,IS 52,36-005-0110,AQS,,,,,
1/28/2018,7,,Jersey City,34-017-1002,AQS,34,,QUEENS COLLEGE 2,36-081-0124,AQS,29,,Chester,34-027-3001,AQS,52,,Intermediate School 143,36-061-0115,AQS,3,,PFIZER LAB SITE,36-005-0133,AQS,,,,,
1/29/2018,15,,Elizabeth,34-039-0003,AQS,41,,Jersey City,34-017-1002,AQS,31,,Chester,34-027-3001,AQS,56,,PS 19,36-061-0128,AQS,1,,Elizabeth,34-039-0003,AQS,12,,Newark Firehouse,34-013-0003,AQS
1/30/2018,6,,Fort Lee Near Road,34-003-0010,AQS,39,,Elizabeth Lab,34-039-0004,AQS,31,,Chester,34-027-3001,AQS,43,,Intermediate School 143,36-061-0115,AQS,1,,Chester,34-027-3001,AQS,,,,,
1/31/2018,8,,Jersey City,34-017-1002,AQS,67,,Fort Lee Near Road,34-003-0010,AQS,32,,Chester,34-027-3001,AQS,38,,Intermediate School 143,36-061-0115,AQS,1,,Bayonne,34-017-0006,AQS,,,,,
2/1/2018,11,,Jersey City,34-017-1002,AQS,66,,Fort Lee Near Road,34-003-0010,AQS,28,,HOLTSVILLE,36-103-0009,AQS,58,,IS 74,36-005-0112,AQS,4,,Elizabeth Lab,34-039-0004,AQS,25,,IS 52,36-005-0110,AQS
2/2/2018,10,,Elizabeth,34-039-0003,AQS,38,,Jersey City,34-017-1002,AQS,35,,MT NINHAM,36-079-0005,AQS,45,,Intermediate School 143,36-061-0115,AQS,3,,QUEENS COLLEGE 2,36-081-0124,AQS,,,,,
2/3/2018,9,,Jersey City,34-017-1002,AQS,31,,Jersey City,34-017-1002,AQS,31,,MILLBROOK,36-027-0007,AQS,41,,Intermediate School 143,36-061-0115,AQS,3,,IS 52,36-005-0110,AQS,,,,,
2/4/2018,10,,Elizabeth,34-039-0003,AQS,50,,Elizabeth Lab,34-039-0004,AQS,35,,HOLTSVILLE,36-103-0009,AQS,48,,PFIZER LAB SITE,36-005-0133,AQS,1,,Chester,34-027-3001,AQS,11,,Newark Firehouse,34-013-0003,AQS
2/5/2018,10,,Elizabeth,34-039-0003,AQS,54,,Fort Lee Near Road,34-003-0010,AQS,39,,MT NINHAM,36-079-0005,AQS,43,,Intermediate School 143,36-061-0115,AQS,3,,QUEENS COLLEGE 2,36-081-0124,AQS,,,,,
2/6/2018,11,,Elizabeth,34-039-0003,AQS,61,,Fort Lee Near Road,34-003-0010,AQS,31,,VALLEY CENTRAL HIGH SCHOOL,36-071-5001,AQS,60,,Elizabeth Lab,34-039-0004,AQS,4,,PFIZER LAB SITE,36-005-0133,AQS,,,,,
2/7/2018,13,,Elizabeth,34-039-0003,AQS,53,,Elizabeth Lab,34-039-0004,AQS,35,,Chester,34-027-3001,AQS,74,,PS 19,36-061-0128,AQS,6,,EISENHOWER PARK,36-059-0005,AQS,17,,DIVISION STREET,36-061-0134,AQS
2/8/2018,7,,Elizabeth,34-039-0003,AQS,34,,Fort Lee Near Road,34-003-0010,AQS,39,,Chester,34-027-3001,AQS,53,,Intermediate School 143,36-061-0115,AQS,3,,Chester,34-027-3001,AQS,,,,,
2/9/2018,11,,Elizabeth,34-039-0003,AQS,50,,Elizabeth Lab,34-039-0004,AQS,35,,HOLTSVILLE,36-103-0009,AQS,75,,Elizabeth Lab,34-039-0004,AQS,3,,Bayonne,34-017-0006,AQS,,,,,
2/10/2018,16,,Elizabeth,34-039-0003,AQS,58,,Elizabeth Lab,34-039-0004,AQS,35,,HOLTSVILLE,36-103-0009,AQS,84,,Elizabeth Lab,34-039-0004,AQS,3,,Elizabeth,34-039-0003,AQS,26,,Newark Firehouse,34-013-0003,AQS
2/11/2018,22,,Elizabeth,34-039-0003,AQS,57,,IS 52,36-005-0110,AQS,23,,HOLTSVILLE,36-103-0009,AQS,59,,Fort Lee Near Road,34-003-0010,AQS,3,,Elizabeth,34-039-0003,AQS,,,,,
2/12/2018,10,,Fort Lee Near Road,34-003-0010,AQS,37,,IS 52,36-005-0110,AQS,41,,VALLEY CENTRAL HIGH SCHOOL,36-071-5001,AQS,42,,Intermediate School 143,36-061-0115,AQS,3,,QUEENS COLLEGE 2,36-081-0124,AQS,,,,,
2/13/2018,8,,Jersey City,34-017-1002,AQS,46,,IS 52,36-005-0110,AQS,38,,MT NINHAM,36-079-0005,AQS,54,,PS 19,36-061-0128,AQS,3,,IS 52,36-005-0110,AQS,14,,Jersey City Firehouse,34-017-1003,AQS
2/14/2018,9,,Jersey City,34-017-1002,AQS,55,,Fort Lee Near Road,34-003-0010,AQS,31,,HOLTSVILLE,36-103-0009,AQS,60,,Fort Lee Near Road,34-003-0010,AQS,3,,PFIZER LAB SITE,36-005-0133,AQS,,,,,
2/15/2018,14,,Jersey City,34-017-1002,AQS,47,,Jersey City,34-017-1002,AQS,16,,HOLTSVILLE,36-103-0009,AQS,84,,Fort Lee Near Road,34-003-0010,AQS,3,,Jersey City,34-017-1002,AQS,,,,,
2/16/2018,13,,Jersey City,34-017-1002,AQS,41,,Fort Lee Near Road,34-003-0010,AQS,37,,VALLEY CENTRAL HIGH SCHOOL,36-071-5001,AQS,52,,Elizabeth Lab,34-039-0004,AQS,3,,QUEENS COLLEGE 2,36-081-0124,AQS,6,,Newark Firehouse,34-013-0003,AQS
2/17/2018,8,,CCNY,36-061-0135,AQS,48,,Elizabeth Lab,34-039-0004,AQS,37,,MT NINHAM,36-079-0005,AQS,51,,Elizabeth Lab,34-039-0004,AQS,4,,QUEENS COLLEGE 2,36-081-0124,AQS,,,,,
2/18/2018,13,,Newark Firehouse,34-013-0003,AQS,53,,Bayonne,34-017-0006,AQS,40,,MT NINHAM,36-079-0005,AQS,48,,Intermediate School 143,36-061-0115,AQS,3,,Elizabeth,34-039-0003,AQS,,,,,
2/19/2018,18,,Newark Firehouse,34-013-0003,AQS,49,,Jersey City,34-017-1002,AQS,37,,HOLTSVILLE,36-103-0009,AQS,60,,Fort Lee Near Road,34-003-0010,AQS,3,,Jersey City,34-017-1002,AQS,19,,Newark Firehouse,34-013-0003,AQS
2/20/2018,11,,CCNY,36-061-0135,AQS,43,,QUEENS COLLEGE 2,36-081-0124,AQS,24,,HOLTSVILLE,36-103-0009,AQS,63,,Fort Lee Near Road,34-003-0010,AQS,3,,Elizabeth,34-039-0003,AQS,,,,,
2/21/2018,11,,CCNY,36-061-0135,AQS,41,,QUEENS COLLEGE 2,36-081-0124,AQS,32,,MT NINHAM,36-079-0005,AQS,52,,Fort Lee Near Road,34-003-0010,AQS,3,,IS 52,36-005-0110,AQS,,,,,
2/22/2018,6,,CCNY,36-061-0135,AQS,34,,Elizabeth Lab,34-039-0004,AQS,31,,WHITE PLAINS,36-119-2004,AQS,54,,Elizabeth Lab,34-039-0004,AQS,1,,IS 52,36-005-0110,AQS,5,,Newark Firehouse,34-013-0003,AQS
2/23/2018,8,,Jersey City,34-017-1002,AQS,45,,Jersey City,34-017-1002,AQS,30,,HOLTSVILLE,36-103-0009,AQS,54,,Fort Lee Near Road,34-003-0010,AQS,1,,Elizabeth,34-039-0003,AQS,,,,,
2/24/2018,7,,Jersey City,34-017-1002,AQS,27,,IS 52,36-005-0110,AQS,22,,Rockland County,36-087-0005,AQS,53,,Fort Lee Near Road,34-003-0010,AQS,3,,PFIZER LAB SITE,36-005-0133,AQS,,,,,
2/25/2018,6,,Elizabeth,34-039-0003,AQS,38,,IS 52,36-005-0110,AQS,29,,MT NINHAM,36-079-0005,AQS,57,,PS 19,36-061-0128,AQS,1,,PFIZER LAB SITE,36-005-0133,AQS,8,,DIVISION STREET,36-061-0134,AQS
2/26/2018,11,,Elizabeth,34-039-0003,AQS,62,,Fort Lee Near Road,34-003-0010,AQS,38,,VALLEY CENTRAL HIGH SCHOOL,36-071-5001,AQS,46,,Fort Lee Near Road,34-003-0010,AQS,4,,QUEENS COLLEGE 2,36-081-0124,AQS,,,,,
2/27/2018,9,,Elizabeth,34-039-0003,AQS,49,,Fort Lee Near Road,34-003-0010,AQS,44,,MT NINHAM,36-079-0005,AQS,38,,Fort Lee Near Road,34-003-0010,AQS,6,,QUEENS COLLEGE 2,36-081-0124,AQS,,,,,
2/28/2018,8,,Jersey City,34-017-1002,AQS,56,,IS 52,36-005-0110,AQS,41,,Chester,34-027-3001,AQS,53,,Fort Lee Near Road,34-003-0010,AQS,6,,IS 52,36-005-0110,AQS,13,,Newark Firehouse,34-013-0003,AQS
3/1/2018,11,,Elizabeth,34-039-0003,AQS,71,,Elizabeth Lab,34-039-0004,AQS,42,,MT NINHAM,36-079-0005,AQS,69,,Elizabeth Lab,34-039-0004,AQS,6,,IS 52,36-005-0110,AQS,,,,,
3/2/2018,6,,Elizabeth,34-039-0003,AQS,24,,Elizabeth Lab,34-039-0004,AQS,39,,VALLEY CENTRAL HIGH SCHOOL,36-071-5001,AQS,26,,Elizabeth Lab,34-039-0004,AQS,1,,IS 52,36-005-0110,AQS,,,,,
3/3/2018,8,,Elizabeth,34-039-0003,AQS,19,,Elizabeth Lab,34-039-0004,AQS,37,,Chester,34-027-3001,AQS,32,,Intermediate School 143,36-061-0115,AQS,1,,IS 52,36-005-0110,AQS,6,,IS 52,36-005-0110,AQS
3/4/2018,7,,Elizabeth,34-039-0003,AQS,11,,IS 52,36-005-0110,AQS,41,,Chester,34-027-3001,AQS,20,,Intermediate School 143,36-061-0115,AQS,1,,Elizabeth,34-039-0003,AQS,,,,,
3/5/2018,9,,Elizabeth,34-039-0003,AQS,35,,Fort Lee Near Road,34-003-0010,AQS,37,,Flemington,34-019-0001,AQS,42,,Jersey City Firehouse,34-017-1003,AQS,3,,PFIZER LAB SITE,36-005-0133,AQS,,,,,
3/6/2018,13,,Elizabeth,34-039-0003,AQS,42,,Jersey City,34-017-1002,AQS,42,,RIVERHEAD,36-103-0004,AQS,113,,PS 19,36-061-0128,AQS,3,,IS 52,36-005-0110,AQS,11,,Newark Firehouse,34-013-0003,AQS
3/7/2018,9,,Elizabeth,34-039-0003,AQS,31,,Elizabeth Lab,34-039-0004,AQS,39,,RIVERHEAD,36-103-0004,AQS,45,,PS 19,36-061-0128,AQS,6,,EISENHOWER PARK,36-059-0005,AQS,,,,,
3/8/2018,15,,Elizabeth,34-039-0003,AQS,76,,Fort Lee Near Road,34-003-0010,AQS,40,,VALLEY CENTRAL HIGH SCHOOL,36-071-5001,AQS,34,,MORRISANIA,36-005-0080,AQS,1,,PFIZER LAB SITE,36-005-0133,AQS,,,,,
3/9/2018,5,,PFIZER LAB SITE,36-005-0133,AQS,30,,Fort Lee Near Road,34-003-0010,AQS,38,,MT NINHAM,36-079-0005,AQS,40,,DIVISION STREET,36-061-0134,AQS,1,,Chester,34-027-3001,AQS,13,,DIVISION STREET,36-061-0134,AQS
3/10/2018,8,,Elizabeth,34-039-0003,AQS,36,,Fort Lee Near Road,34-003-0010,AQS,42,,MT NINHAM,36-079-0005,AQS,32,,Intermediate School 143,36-061-0115,AQS,1,,PFIZER LAB SITE,36-005-0133,AQS,,,,,
3/11/2018,7,,Elizabeth,34-039-0003,AQS,39,,Bayonne,34-017-0006,AQS,43,,Flemington,34-019-0001,AQS,33,,Toms River,34-029-2002,AQS,3,,Bayonne,34-017-0006,AQS,,,,,
3/12/2018,10,,Elizabeth,34-039-0003,AQS,42,,Jersey City,34-017-1002,AQS,40,,MT NINHAM,36-079-0005,AQS,82,,PS 19,36-061-0128,AQS,6,,EISENHOWER PARK,36-059-0005,AQS,10,,Newark Firehouse,34-013-0003,AQS
3/13/2018,7,,Elizabeth,34-039-0003,AQS,53,,Fort Lee Near Road,34-003-0010,AQS,41,,Chester,34-027-3001,AQS,28,,PS 19,36-061-0128,AQS,1,,PFIZER LAB SITE,36-005-0133,AQS,,,,,
3/14/2018,8,,Elizabeth,34-039-0003,AQS,41,,Fort Lee Near Road,34-003-0010,AQS,39,,MT NINHAM,36-079-0005,AQS,47,,Toms River,34-029-2002,AQS,4,,HOLTSVILLE,36-103-0009,AQS,,,,,
3/15/2018,8,,Elizabeth,34-039-0003,AQS,39,,Fort Lee Near Road,34-003-0010,AQS,47,,MT NINHAM,36-079-0005,AQS,44,,PS 19,36-061-0128,AQS,1,,Bayonne,34-017-0006,AQS,15,,Jersey City Firehouse,34-017-1003,AQS
3/16/2018,10,,Elizabeth,34-039-0003,AQS,35,,Fort Lee Near Road,34-003-0010,AQS,42,,Rockland County,36-087-0005,AQS,40,,IS 74,36-005-0112,AQS,1,,PFIZER LAB SITE,36-005-0133,AQS,,,,,
3/17/2018,8,,Elizabeth,34-039-0003,AQS,24,,Elizabeth Lab,34-039-0004,AQS,45,,Ramapo,34-031-5001,AQS,28,,Fort Lee Near Road,34-003-0010,AQS,1,,PFIZER LAB SITE,36-005-0133,AQS,,,,,
3/18/2018,8,,Elizabeth,34-039-0003,AQS,53,,Bayonne,34-017-0006,AQS,45,,Chester,34-027-3001,AQS,26,,NEWBURGH,36-071-0002,AQS,4,,QUEENS COLLEGE 2,36-081-0124,AQS,,,,,
3/19/2018,15,,Elizabeth,34-039-0003,AQS,65,,Fort Lee Near Road,34-003-0010,AQS,44,,Flemington,34-019-0001,AQS,54,,PS 19,36-061-0128,AQS,3,,PFIZER LAB SITE,36-005-0133,AQS,,,,,
3/20/2018,9,,Elizabeth,34-039-0003,AQS,55,,Fort Lee Near Road,34-003-0010,AQS,40,,VALLEY CENTRAL HIGH SCHOOL,36-071-5001,AQS,52,,PS 19,36-061-0128,AQS,1,,Elizabeth Lab,34-039-0004,AQS,,,,,
3/21/2018,11,,Elizabeth,34-039-0003,AQS,28,,IS 52,36-005-0110,AQS,41,,VALLEY CENTRAL HIGH SCHOOL,36-071-5001,AQS,53,,PS 19,36-061-0128,AQS,1,,IS 52,36-005-0110,AQS,12,,Jersey City Firehouse,34-017-1003,AQS
3/22/2018,13,,Elizabeth,34-039-0003,AQS,72,,Fort Lee Near Road,34-003-0010,AQS,45,,MT NINHAM,36-079-0005,AQS,35,,Fort Lee Near Road,34-003-0010,AQS,3,,QUEENS COLLEGE 2,36-081-0124,AQS,,,,,
3/23/2018,5,,Fort Lee Near Road,34-003-0010,AQS,77,,Fort Lee Near Road,34-003-0010,AQS,43,,Chester,34-027-3001,AQS,28,,Fort Lee Near Road,34-003-0010,AQS,6,,QUEENS COLLEGE 2,36-081-0124,AQS,,,,,
3/24/2018,8,,Elizabeth,34-039-0003,AQS,29,,Fort Lee Near Road,34-003-0010,AQS,44,,Flemington,34-019-0001,AQS,25,,Fort Lee Near Road,34-003-0010,AQS,4,,QUEENS COLLEGE 2,36-081-0124,AQS,6,,Newark Firehouse,34-013-0003,AQS
3/25/2018,8,,Elizabeth,34-039-0003,AQS,23,,Elizabeth Lab,34-039-0004,AQS,41,,RIVERHEAD,36-103-0004,AQS,30,,PS 19,36-061-0128,AQS,1,,PFIZER LAB SITE,36-005-0133,AQS,,,,,
3/26/2018,11,,Elizabeth,34-039-0003,AQS,58,,Fort Lee Near Road,34-003-0010,AQS,45,,MT NINHAM,36-079-0005,AQS,63,,PS 19,36-061-0128,AQS,3,,IS 52,36-005-0110,AQS,,,,,
3/27/2018,7,,Jersey City,34-017-1002,AQS,53,,Bayonne,34-017-0006,AQS,44,,Colliers Mills,34-029-0006,AQS,51,,Fort Lee Near Road,34-003-0010,AQS,4,,PFIZER LAB SITE,36-005-0133,AQS,22,,DIVISION STREET,36-061-0134,AQS
3/28/2018,7,,Jersey City,34-017-1002,AQS,50,,Fort Lee Near Road,34-003-0010,AQS,35,,MT NINHAM,36-079-0005,AQS,66,,Fort Lee Near Road,34-003-0010,AQS,3,,IS 52,36-005-0110,AQS,,,,,
3/29/2018,15,,Jersey City,34-017-1002,AQS,42,,Fort Lee Near Road,34-003-0010,AQS,37,,RIVERHEAD,36-103-0004,AQS,77,,Fort Lee Near Road,34-003-0010,AQS,1,,Jersey City,34-017-1002,AQS,,,,,
3/30/2018,10,,Fort Lee Near Road,34-003-0010,AQS,61,,Fort Lee Near Road,34-003-0010,AQS,37,,VALLEY CENTRAL HIGH SCHOOL,36-071-5001,AQS,67,,Fort Lee Near Road,34-003-0010,AQS,4,,Elizabeth,34-039-0003,AQS,19,,Newark Firehouse,34-013-0003,AQS
3/31/2018,5,,Jersey City,34-017-1002,AQS,25,,IS 52,36-005-0110,AQS,44,,Chester,34-027-3001,AQS,28,,Fort Lee Near Road,34-003-0010,AQS,1,,PFIZER LAB SITE,36-005-0133,AQS,,,,,
4/1/2018,7,,Jersey City,34-017-1002,AQS,25,,Jersey City,34-017-1002,AQS,44,,VALLEY CENTRAL HIGH SCHOOL,36-071-5001,AQS,32,,Fort Lee Near Road,34-003-0010,AQS,1,,IS 52,36-005-0110,AQS,,,,,
4/2/2018,7,,Jersey City,34-017-1002,AQS,60,,Fort Lee Near Road,34-003-0010,AQS,44,,Chester,34-027-3001,AQS,53,,PS 19,36-061-0128,AQS,1,,IS 52,36-005-0110,AQS,10,,Jersey City Firehouse,34-017-1003,AQS
4/3/2018,9,,Elizabeth,34-039-0003,AQS,47,,Fort Lee Near Road,34-003-0010,AQS,42,,RIVERHEAD,36-103-0004,AQS,58,,Elizabeth Lab,34-039-0004,AQS,3,,IS 52,36-005-0110,AQS,,,,,
4/4/2018,16,,Elizabeth,34-039-0003,AQS,52,,Bayonne,34-017-0006,AQS,43,,VALLEY CENTRAL HIGH SCHOOL,36-071-5001,AQS,58,,Jersey City Firehouse,34-017-1003,AQS,4,,Elizabeth,34-039-0003,AQS,,,,,
4/5/2018,5,,Fort Lee Near Road,34-003-0010,AQS,43,,Jersey City,34-017-1002,AQS,44,,Chester,34-027-3001,AQS,26,,Rutgers University,34-023-0011,AQS,1,,PFIZER LAB SITE,36-005-0133,AQS,6,,Newark Firehouse,34-013-0003,AQS
4/6/2018,11,,Elizabeth,34-039-0003,AQS,53,,IS 52,36-005-0110,AQS,49,,Chester,34-027-3001,AQS,56,,Fort Lee Near Road,34-003-0010,AQS,3,,IS 52,36-005-0110,AQS,,,,,
4/7/2018,8,,Elizabeth,34-039-0003,AQS,17,,Queens College Near Road,36-081-0125,AQS,46,,RIVERHEAD,36-103-0004,AQS,28,,Flemington,34-019-0001,AQS,1,,PFIZER LAB SITE,36-005-0133,AQS,,,,,
4/8/2018,5,,Elizabeth,34-039-0003,AQS,17,,Fort Lee Near Road,34-003-0010,AQS,43,,Colliers Mills,34-029-0006,AQS,28,,Elizabeth Lab,34-039-0004,AQS,1,,IS 52,36-005-0110,AQS,7,,Jersey City Firehouse,34-017-1003,AQS
4/9/2018,9,,Elizabeth,34-039-0003,AQS,41,,Fort Lee Near Road,34-003-0010,AQS,43,,Chester,34-027-3001,AQS,35,,Fort Lee Near Road,34-003-0010,AQS,4,,QUEENS COLLEGE 2,36-081-0124,AQS,,,,,
4/10/2018,6,,Elizabeth,34-039-0003,AQS,42,,Jersey City,34-017-1002,AQS,43,,Chester,34-027-3001,AQS,62,,Fort Lee Near Road,34-003-0010,AQS,3,,QUEENS COLLEGE 2,36-081-0124,AQS,,,,,
4/11/2018,9,,Elizabeth,34-039-0003,AQS,57,,Elizabeth Lab,34-039-0004,AQS,50,,MILLBROOK,36-027-0007,AQS,58,,Elizabeth Lab,34-039-0004,AQS,6,,PFIZER LAB SITE,36-005-0133,AQS,19,,Newark Firehouse,34-013-0003,AQS
4/12/2018,8,,Jersey City,34-017-1002,AQS,55,,Jersey City,34-017-1002,AQS,51,,RIVERHEAD,36-103-0004,AQS,73,,Fort Lee Near Road,34-003-0010,AQS,7,,Elizabeth Lab,34-039-0004,AQS,,,,,
4/13/2018,8,,Jersey City,34-017-1002,AQS,55,,Jersey City,34-017-1002,AQS,97,,Chester,34-027-3001,AQS,66,,Fort Lee Near Road,34-003-0010,AQS,3,,QUEENS COLLEGE 2,36-081-0124,AQS,,,,,
4/14/2018,7,,Jersey City,34-017-1002,AQS,42,,IS 52,36-005-0110,AQS,97,,Flemington,34-019-0001,AQS,71,,PFIZER LAB SITE,36-005-0133,AQS,3,,IS 52,36-005-0110,AQS,41,,Jersey City Firehouse,34-017-1003,AQS
4/15/2018,3,,Newark Firehouse,34-013-0003,AQS,14,,Elizabeth Lab,34-039-0004,AQS,43,,Leonia,34-003-0006,AQS,42,,Elizabeth Lab,34-039-0004,AQS,1,,EISENHOWER PARK,36-059-0005,AQS,,,,,
4/16/2018,5,,Jersey City,34-017-1002,AQS,46,,Elizabeth Lab,34-039-0004,AQS,43,,MILLBROOK,36-027-0007,AQS,36,,Jersey City Firehouse,34-017-1003,AQS,4,,EISENHOWER PARK,36-059-0005,AQS,,,,,
4/17/2018,6,,Jersey City,34-017-1002,AQS,22,,Jersey City,34-017-1002,AQS,34,,Flemington,34-019-0001,AQS,24,,Fort Lee Near Road,34-003-0010,AQS,1,,PFIZER LAB SITE,36-005-0133,AQS,3,,Newark Firehouse,34-013-0003,AQS
4/18/2018,5,,Jersey City,34-017-1002,AQS,43,,Jersey City,34-017-1002,AQS,37,,Chester,34-027-3001,AQS,34,,Rutgers University,34-023-0011,AQS,1,,IS 52,36-005-0110,AQS,,,,,
4/19/2018,6,,Elizabeth,34-039-0003,AQS,40,,Elizabeth Lab,34-039-0004,AQS,43,,Chester,34-027-3001,AQS,39,,PS 19,36-061-0128,AQS,6,,QUEENS COLLEGE 2,36-081-0124,AQS,,,,,
4/20/2018,3,,Fort Lee Near Road,34-003-0010,AQS,30,,Fort Lee Near Road,34-003-0010,AQS,43,,Colliers Mills,34-029-0006,AQS,23,,Fort Lee Near Road,34-003-0010,AQS,3,,QUEENS COLLEGE 2,36-081-0124,AQS,6,,Jersey City Firehouse,34-017-1003,AQS
4/21/2018,7,,Elizabeth,34-039-0003,AQS,33,,Fort Lee Near Road,34-003-0010,AQS,50,,Chester,34-027-3001,AQS,31,,Toms River,34-029-2002,AQS,1,,IS 52,36-005-0110,AQS,,,,,
4/22/2018,5,,Fort Lee Near Road,34-003-0010,AQS,44,,Fort Lee Near Road,34-003-0010,AQS,54,,Flemington,34-019-0001,AQS,33,,Flemington,34-019-0001,AQS,6,,PFIZER LAB SITE,36-005-0133,AQS,,,,,
4/23/2018,9,,Elizabeth,34-039-0003,AQS,60,,Fort Lee Near Road,34-003-0010,AQS,67,,MILLBROOK,36-027-0007,AQS,60,,Rutgers University,34-023-0011,AQS,4,,IS 52,36-005-0110,AQS,,,,,
4/24/2018,9,,Elizabeth,34-039-0003,AQS,63,,Jersey City,34-017-1002,AQS,67,,MILLBROOK,36-027-0007,AQS,55,,Fort Lee Near Road,34-003-0010,AQS,4,,Jersey City,34-017-1002,AQS,,,,,
4/25/2018,8,,Elizabeth,34-039-0003,AQS,48,,Jersey City,34-017-1002,AQS,49,,RIVERHEAD,36-103-0004,AQS,48,,Fort Lee Near Road,34-003-0010,AQS,1,,Elizabeth,34-039-0003,AQS,,,,,
4/26/2018,8,,Elizabeth,34-039-0003,AQS,45,,Fort Lee Near Road,34-003-0010,AQS,48,,Colliers Mills,34-029-0006,AQS,66,,PS 19,36-061-0128,AQS,1,,Elizabeth,34-039-0003,AQS,10,,DIVISION STREET,36-061-0134,AQS
4/27/2018,10,,Elizabeth,34-039-0003,AQS,51,,Elizabeth Lab,34-039-0004,AQS,46,,Colliers Mills,34-029-0006,AQS,53,,Elizabeth Lab,34-039-0004,AQS,4,,PFIZER LAB SITE,36-005-0133,AQS,,,,,
4/28/2018,23,,Elizabeth,34-039-0003,AQS,41,,Jersey City,34-017-1002,AQS,74,,MILLBROOK,36-027-0007,AQS,65,,Fort Lee Near Road,34-003-0010,AQS,1,,IS 52,36-005-0110,AQS,,,,,
4/29/2018,31,,Elizabeth,34-039-0003,AQS,20,,Jersey City,34-017-1002,AQS,42,,RIVERHEAD,36-103-0004,AQS,32,,Fort Lee Near Road,34-003-0010,AQS,0,,Newark Firehouse,34-013-0003,AQS,5,,Newark Firehouse,34-013-0003,AQS
4/30/2018,32,,Elizabeth,34-039-0003,AQS,37,,Jersey City,34-017-1002,AQS,41,,Colliers Mills,34-029-0006,AQS,33,,Fort Lee Near Road,34-003-0010,AQS,1,,PFIZER LAB SITE,36-005-0133,AQS,,,,,
5/1/2018,6,,Jersey City,34-017-1002,AQS,78,,IS 52,36-005-0110,AQS,112,,Colliers Mills,34-029-0006,AQS,53,,Fort Lee Near Road,34-003-0010,AQS,7,,Elizabeth Lab,34-039-0004,AQS,,,,,
5/2/2018,6,,Jersey City,34-017-1002,AQS,62,,Jersey City,34-017-1002,AQS,119,,Colliers Mills,34-029-0006,AQS,63,,Elizabeth Lab,34-039-0004,AQS,6,,QUEENS COLLEGE 2,36-081-0124,AQS,31,,Jersey City Firehouse,34-017-1003,AQS
